0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
27.125,58.125,8.625,23.75,17.0,22.5,8.5,21.5,14.875,8.5,5.0,2.75,16.875,27.125,56.25,9.125,23.0,15.375,20.25,8.25,22.25,15.875,9.875,3.625,2.875,18.625,1.125,23.75,55.875,3.625,18.125,15.625,22.125,11.375,23.25,13.0,12.875,7.25,2.875,16.375,23.25,56.375,8.0,25.625,13.625,19.0,9.375,21.125,14.625,10.75,7.375,2.625,17.625,-1.375,0.25,0.5,11.0,11.0,0.0
27.714285714285715,59.42857142857143,7.142857142857143,17.428571428571427,18.285714285714285,22.0,9.857142857142858,23.0,15.285714285714286,11.428571428571429,6.714285714285714,1.8571428571428572,17.714285714285715,25.714285714285715,59.57142857142857,6.714285714285714,23.142857142857142,14.571428571428571,18.0,9.428571428571429,20.714285714285715,12.285714285714286,12.428571428571429,6.142857142857143,2.5714285714285716,18.857142857142858,8.142857142857142,28.0,63.875,6.625,22.0,21.375,28.75,9.875,25.625,12.875,11.375,6.5,3.0,20.75,27.25,61.25,6.375,19.125,17.875,25.0,9.625,25.625,11.875,13.875,7.5,3.875,22.625,5.25,1.0,1.0,16.0,16.0,0.0
24.375,61.5,7.5,24.75,11.25,17.0,9.75,19.75,14.0,10.25,8.25,3.375,18.5,24.125,55.75,7.0,20.75,15.75,21.625,10.375,27.0,12.5,14.5,5.75,2.125,17.25,-3.5,23.166666666666668,55.5,6.0,18.166666666666668,15.5,20.5,5.5,24.666666666666668,14.333333333333334,8.666666666666666,6.166666666666667,3.0,16.333333333333332,24.666666666666668,58.333333333333336,8.333333333333334,29.0,11.0,13.833333333333334,8.666666666666666,27.166666666666668,13.333333333333334,10.666666666666666,5.0,4.5,18.0,-0.8333333333333334,0.4,0.0,11.0,11.0,0.0
28.571428571428573,60.714285714285715,6.571428571428571,18.428571428571427,11.857142857142858,16.571428571428573,10.857142857142858,22.857142857142858,14.714285714285714,11.0,6.714285714285714,1.8571428571428572,19.285714285714285,23.857142857142858,53.142857142857146,6.428571428571429,19.0,15.142857142857142,20.0,8.0,21.285714285714285,13.428571428571429,13.0,4.571428571428571,4.571428571428571,15.142857142857142,6.285714285714286,25.666666666666668,57.333333333333336,5.555555555555555,16.77777777777778,15.11111111111111,20.77777777777778,10.444444444444445,23.11111111111111,12.11111111111111,12.666666666666666,6.555555555555555,2.6666666666666665,19.11111111111111,23.0,54.77777777777778,5.777777777777778,18.88888888888889,15.777777777777779,22.555555555555557,7.777777777777778,20.77777777777778,10.88888888888889,12.11111111111111,7.333333333333333,3.111111111111111,19.333333333333332,4.444444444444445,0.6666666666666666,0.6,16.0,16.0,0.0
27.22222222222222,62.0,9.222222222222221,30.444444444444443,15.0,20.11111111111111,11.777777777777779,29.0,15.555555555555555,13.555555555555555,5.666666666666667,5.0,19.0,23.333333333333332,61.888888888888886,5.888888888888889,17.333333333333332,15.333333333333334,21.88888888888889,8.333333333333334,22.555555555555557,8.666666666666666,10.666666666666666,7.777777777777778,2.888888888888889,19.11111111111111,10.777777777777779,27.714285714285715,59.42857142857143,7.142857142857143,17.428571428571427,18.285714285714285,22.0,9.857142857142858,23.0,15.285714285714286,11.428571428571429,6.714285714285714,1.8571428571428572,17.714285714285715,25.714285714285715,59.57142857142857,6.714285714285714,23.142857142857142,14.571428571428571,18.0,9.428571428571429,20.714285714285715,12.285714285714286,12.428571428571429,6.142857142857143,2.5714285714285716,18.857142857142858,8.142857142857142,0.8,1.0,1.0,16.0,-15.0
26.875,57.5,5.75,16.375,14.625,22.5,8.125,23.0,13.125,11.625,8.0,5.25,20.5,24.25,55.625,4.125,16.125,20.0,26.125,8.75,23.25,11.25,11.875,7.0,2.625,19.0,1.5,25.875,59.375,6.75,23.375,15.375,22.0,9.625,23.625,10.125,10.25,6.75,4.875,17.875,28.25,59.75,7.125,18.875,12.5,17.875,8.375,24.25,11.875,10.25,6.125,3.25,18.375,-2.25,0.25,0.3333333333333333,8.0,9.0,-1.0
26.428571428571427,58.142857142857146,7.571428571428571,19.0,14.285714285714286,19.857142857142858,8.142857142857142,20.428571428571427,13.857142857142858,11.571428571428571,7.0,3.5714285714285716,19.571428571428573,25.142857142857142,56.714285714285715,6.428571428571429,18.571428571428573,17.428571428571427,23.571428571428573,11.285714285714286,21.857142857142858,13.714285714285714,12.142857142857142,7.428571428571429,3.142857142857143,17.571428571428573,0.5714285714285714,28.714285714285715,62.857142857142854,8.857142857142858,27.428571428571427,12.571428571428571,17.571428571428573,11.142857142857142,20.285714285714285,16.714285714285715,8.857142857142858,6.0,2.2857142857142856,15.571428571428571,28.142857142857142,53.714285714285715,8.0,17.571428571428573,13.857142857142858,17.571428571428573,5.285714285714286,23.285714285714285,15.0,11.142857142857142,5.0,2.142857142857143,16.857142857142858,0.7142857142857143,0.3333333333333333,0.3333333333333333,9.0,8.0,1.0
26.88888888888889,54.666666666666664,7.0,19.22222222222222,14.555555555555555,18.444444444444443,8.666666666666666,25.11111111111111,15.555555555555555,9.11111111111111,6.0,3.7777777777777777,14.0,22.333333333333332,56.77777777777778,6.333333333333333,20.555555555555557,11.88888888888889,14.777777777777779,7.666666666666667,19.77777777777778,9.222222222222221,9.0,5.777777777777778,3.0,15.444444444444445,12.444444444444445,28.0,62.57142857142857,9.428571428571429,29.142857142857142,14.0,16.571428571428573,7.571428571428571,26.142857142857142,13.571428571428571,7.285714285714286,7.857142857142857,4.142857142857143,12.285714285714286,25.857142857142858,63.714285714285715,8.428571428571429,25.428571428571427,7.571428571428571,9.857142857142858,9.571428571428571,26.571428571428573,11.0,12.285714285714286,4.142857142857143,2.142857142857143,15.571428571428571,11.714285714285714,1.0,1.0,5.0,12.0,-7.0
25.428571428571427,54.142857142857146,8.571428571428571,25.714285714285715,19.857142857142858,27.571428571428573,8.571428571428571,22.285714285714285,13.285714285714286,9.285714285714286,5.714285714285714,3.2857142857142856,15.857142857142858,26.857142857142858,58.857142857142854,6.142857142857143,20.857142857142858,13.142857142857142,16.571428571428573,10.142857142857142,22.142857142857142,10.714285714285714,10.285714285714286,5.142857142857143,2.7142857142857144,20.285714285714285,6.285714285714286,23.22222222222222,54.666666666666664,5.111111111111111,17.88888888888889,10.777777777777779,15.88888888888889,7.666666666666667,22.22222222222222,14.555555555555555,6.888888888888889,7.111111111111111,3.7777777777777777,14.555555555555555,21.0,50.0,6.777777777777778,20.333333333333332,11.0,14.444444444444445,5.555555555555555,25.0,10.444444444444445,10.333333333333334,4.777777777777778,3.5555555555555554,14.11111111111111,2.5555555555555554,1.0,0.8,13.0,4.0,9.0
25.22222222222222,58.55555555555556,7.222222222222222,23.77777777777778,15.777777777777779,21.11111111111111,11.444444444444445,24.444444444444443,14.555555555555555,10.222222222222221,9.222222222222221,4.222222222222222,18.555555555555557,20.0,49.888888888888886,5.888888888888889,18.11111111111111,14.666666666666666,22.77777777777778,7.111111111111111,21.555555555555557,10.777777777777779,13.777777777777779,6.333333333333333,2.0,17.333333333333332,12.88888888888889,23.857142857142858,53.42857142857143,9.285714285714286,23.285714285714285,13.0,17.428571428571427,9.285714285714286,21.0,12.428571428571429,10.0,8.0,3.142857142857143,16.285714285714285,22.428571428571427,53.142857142857146,6.428571428571429,20.285714285714285,12.285714285714286,16.285714285714285,8.285714285714286,20.0,12.428571428571429,10.571428571428571,4.0,1.8571428571428572,17.142857142857142,6.428571428571429,0.8,1.0,1.0,16.0,-15.0
